incoming_id,internal_id,timestamp,pose_valid,fx,fy,cx,cy,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23
231,231,23.1,1,320.000579834,319.999755859,320.000061035,240.000305176,0.860261797757,0.505257048297,-0.0683004719352,8.01193969718,-0.501962276162,0.862791194603,0.0602098648527,-8.1048965316,0.0893505043668,-0.0175119862254,0.995846282168,-10.9355823767
232,232,23.2,1,320.000579834,319.999694824,320.00012207,240.000274658,0.848317484685,0.52878614825,-0.0272516898007,7.94386032248,-0.525258099079,0.846917922504,0.0826677802675,-9.60118982423,0.0667935216228,-0.0558143526396,0.996204488802,-12.2675569122
233,233,23.3,1,320.000579834,319.999664307,320.000244141,240.000244141,0.834984674815,0.549913464753,0.0198940721813,7.66804059584,-0.548355672474,0.828515536839,0.113437479178,-11.4323216985,0.0458982493144,-0.105627583993,0.993345943873,-13.6370995612
234,234,23.4,1,320.000549316,319.999633789,320.000366211,240.000259399,0.815823451364,0.574293351075,0.0679650139124,7.15040347616,-0.577759960522,0.804328914967,0.138738691667,-13.3083028232,0.0250104822654,-0.152453742029,0.987994095285,-14.8676225976
235,235,23.5,1,320.000610352,319.999694824,320.000274658,240.000228882,0.783296684512,0.603143147749,0.15054782415,5.72141687737,-0.621638672681,0.758637912511,0.195022763616,-16.6962786051,0.00341535648383,-0.246347033724,0.969175667418,-16.3814065776
236,236,23.6,1,320.000549316,319.999664307,320.000274658,240.000259399,0.750419564099,0.622555597699,0.222024785983,4.20981766888,-0.660882497321,0.711933284933,0.237455938101,-19.7078729605,-0.0102373117501,-0.32492387659,0.945684763475,-17.2131974774
237,237,23.7,1,320.000579834,319.999725342,320.000152588,240.000183105,0.706343535952,0.634070653913,0.314695432227,2.26817480062,-0.7072161234,0.651212641356,0.275258879133,-23.1362861978,-0.0304000661562,-0.41698501362,0.908404829574,-17.6337004749
238,238,23.8,1,320.000579834,319.999755859,320.000152588,240.000213623,0.662309243224,0.636597078715,0.395083061786,0.364149687022,-0.746966581065,0.602005193957,0.282189073534,-24.6875408923,-0.0582013153822,-0.482010275638,0.87423034783,-17.4380578335
239,239,23.9,1,320.000549316,319.999725342,320.000213623,240.000228882,0.615462433765,0.632429224652,0.470360785387,-1.4197503802,-0.78453570628,0.548789937038,0.288675129822,-26.5748097068,-0.0755626772681,-0.546683528938,0.83392289871,-17.0517403236
240,240,24,1,320.000549316,319.999755859,320.000152588,240.000213623,0.575569742551,0.623154293034,0.529526390781,-2.80207372151,-0.812895749643,0.506468124961,0.287559626184,-28.7413967071,-0.0889942226969,-0.5959603724,0.798067204473,-17.0159299846
241,241,24.1,1,320.000549316,319.999694824,320.000244141,240.000228882,0.524209912334,0.610353211902,0.593862715223,-4.79271174742,-0.846922799655,0.446557476585,0.28863158443,-31.5202555206,-0.0890266209344,-0.654259410958,0.751011906655,-16.5681249986
242,242,24.2,1,320.000549316,319.999694824,320.000183105,240.000198364,0.470327778841,0.594798111693,0.651925599112,-6.99113145249,-0.878458683923,0.386097185632,0.28149476707,-34.4811096368,-0.0842740831539,-0.705084512363,0.704097798132,-16.0899809571
243,243,24.3,1,320.000549316,319.999694824,320.000213623,240.000198364,0.410918696138,0.574090107405,0.708213508586,-9.83909086862,-0.909461918028,0.312191033578,0.274619333277,-37.9597218865,-0.0634416647028,-0.756939434257,0.650398222666,-14.9113590741
244,244,24.4,1,320.000549316,319.999725342,320.00012207,240.000167847,0.353834744779,0.548807341051,0.757371425257,-13.1348984256,-0.934499930836,0.241090984274,0.261887412011,-42.0218106803,-0.0388696881358,-0.800428410109,0.598166789144,-13.5076136481
245,245,24.5,1,320.000518799,319.999694824,320.000183105,240.000213623,0.281112193641,0.549988595918,0.786440384865,-8.52847414014,-0.958408107019,0.202985028855,0.200626465008,-41.3519628466,-0.0492933564204,-0.810129386222,0.584175095834,-13.5134995009
246,246,24.6,1,320.000518799,319.999633789,320.000335693,240.000274658,0.207987811234,0.552526647764,0.807127854735,-3.31155276347,-0.976729305045,0.161486629708,0.141145078174,-40.1973360829,-0.0523539401126,-0.817701884513,0.573256219345,-13.2269083375
247,247,24.7,1,320.000549316,319.999664307,320.000305176,240.000289917,0.134472168402,0.548217394508,0.825454374441,1.51147860784,-0.989219277136,0.123015056589,0.0794513536346,-38.934691845,-0.0579867025036,-0.827239375399,0.558849316115,-12.787821281
248,248,24.8,1,320.000549316,319.999694824,320.000335693,240.000320435,0.0619024265422,0.54585071577,0.835592655354,5.2816697604,-0.996586730103,0.0796165100677,0.0218197320534,-38.0306941561,-0.0546166546983,-0.834091246458,0.548916035119,-12.3878695552
249,249,24.9,1,320.000579834,319.999664307,320.000305176,240.000305176,-0.00928092886178,0.543171522702,0.83957046237,9.08198905059,-0.998847524592,0.0345031868121,-0.0333639433422,-37.0259754908,-0.0470902004137,-0.838912526444,0.542225309258,-12.0750847882
250,250,25,1,320.000579834,319.999664307,320.000244141,240.000289917,-0.0793190564456,0.540379656946,0.837674348207,12.169929482,-0.995884559716,-0.00599544671279,-0.0904322859232,-36.246359691,-0.0438455357267,-0.841399953041,0.538631309914,-11.8002227467
251,251,25.1,1,320.000610352,319.999664307,320.000244141,240.000259399,-0.146866160966,0.537967885244,0.830072819221,15.1945923946,-0.988435905095,-0.0477942351722,-0.143910293596,-35.4989774874,-0.0377464207785,-0.841609330706,0.538766129399,-11.55810798
252,252,25.2,1,320.000610352,319.999633789,320.000274658,240.000259399,-0.205491504091,0.535972737606,0.81884459227,16.5473623974,-0.978038474284,-0.0826799411739,-0.19132373127,-34.8884092424,-0.0348422812984,-0.840176917007,0.541191984016,-11.3631330191
253,253,25.3,1,320.000610352,319.999633789,320.000274658,240.000259399,-0.232454602481,0.543673516765,0.80646386463,18.1153666115,-0.971713772375,-0.0942861604936,-0.216523588822,-34.6811787462,-0.0416797596243,-0.833983948951,0.550212295873,-11.3054181999
254,254,25.4,1,320.000579834,319.999664307,320.000274658,240.000274658,-0.277651407793,0.543479108339,0.792174320809,19.7357948784,-0.95962340037,-0.118202359782,-0.255247197055,-34.1909041448,-0.0450846449829,-0.831058759018,0.554354321572,-11.1463996955
255,255,25.5,1,320.000518799,319.999725342,320.000335693,240.000305176,-0.317166217345,0.542698193292,0.777743056268,20.9576898403,-0.947117983198,-0.139131570325,-0.289153820729,-33.7368075934,-0.0487146433654,-0.82832425845,0.558127052189,-11.0289642114
256,256,25.6,1,320.000518799,319.999725342,320.000335693,240.000305176,-0.341171691836,0.548693789287,0.763241116743,21.9522779227,-0.938938329646,-0.160324688683,-0.304451650216,-33.672745546,-0.0446843351802,-0.820506623859,0.569887875282,-11.010514532
257,257,25.7,1,320.000549316,319.999694824,320.000305176,240.000244141,-0.373900028752,0.548920430119,0.747586202319,23.0321885616,-0.926768195324,-0.189795610139,-0.324157891323,-33.5507090744,-0.0360483097308,-0.814041760459,0.579686580486,-10.9292896413
258,258,25.8,1,320.000549316,319.999694824,320.000305176,240.000244141,-0.397599744201,0.550665497409,0.733949557786,23.8953500749,-0.916911675054,-0.208407821714,-0.340351524159,-33.4112171124,-0.0344590127591,-0.808290597379,0.587774520227,-10.8849690529
259,259,25.9,1,320.000549316,319.999603271,320.000274658,240.000213623,-0.456672428186,0.527361633673,0.716477494876,24.47458376,-0.889473170714,-0.255302152048,-0.379022808997,-33.1181783423,-0.016963841416,-0.810376775635,0.585663478113,-10.7587466331
260,260,26,1,320.000549316,319.999603271,320.000274658,240.000213623,-0.518616677317,0.505715573738,0.689411706085,24.887040554,-0.855000247384,-0.303573856303,-0.420496719062,-32.7988943411,-0.00336436933837,-0.807523790515,0.589825405328,-10.7818698431
261,261,26.1,1,320.000579834,319.999664307,320.000244141,240.000228882,-0.630750644581,0.395313428612,0.667743152357,24.510568706,-0.763598230885,-0.469337920264,-0.443440704482,-32.7630772761,0.138099117123,-0.789588000011,0.597895830466,-10.8400995485
262,262,26.2,1,320.000610352,319.999603271,320.000244141,240.000213623,-0.702243713415,0.284273465207,0.652719207584,24.0721156221,-0.661531325464,-0.599387722802,-0.450678003883,-32.6404056724,0.263116081606,-0.74827999755,0.608972062468,-10.8699480891
263,263,26.3,1,320.000610352,319.999572754,320.000244141,240.000244141,-0.753763536654,0.199178444304,0.626233565162,23.6323531129,-0.566051980174,-0.68086046656,-0.464773257425,-32.5209767498,0.333804862983,-0.70480988387,0.625953146048,-10.8618652206
264,264,26.4,1,320.000671387,319.999572754,320.000274658,240.000183105,-0.80423711904,0.169992371384,0.569478050525,23.3461906696,-0.502743375076,-0.705609727923,-0.49936360568,-32.2810461616,0.316941248777,-0.687908064738,0.652940073278,-10.9785568936
265,265,26.5,1,320.000671387,319.999542236,320.000244141,240.000167847,-0.848283021332,0.143737837965,0.509661995499,22.9397834814,-0.437808115583,-0.7317937497,-0.522304472343,-31.9197067527,0.297892547152,-0.666196173688,0.683697804965,-11.1716605058
266,266,26.6,1,320.000671387,319.999542236,320.000213623,240.000228882,-0.886728807265,0.119519899075,0.44657252053,22.3942124748,-0.370367963983,-0.761773035847,-0.531534959445,-31.4936838674,0.276657899982,-0.636723515807,0.719752437159,-11.4710378885
267,267,26.7,1,320.000640869,319.999633789,320.000183105,240.000244141,-0.910079303335,0.0646286481889,0.409363896154,21.5528200624,-0.288839328402,-0.807259780268,-0.514687759258,-30.986397344,0.297199434738,-0.586647070218,0.753337713775,-11.8468902234
268,268,26.8,1,320.000671387,319.999603271,320.000152588,240.000244141,-0.943822292946,0.0678473851655,0.323413375827,20.6377030953,-0.23680644981,-0.821480407932,-0.518741404471,-30.1121480182,0.230482504034,-0.566186075164,0.791398220635,-12.8659987513
269,269,26.9,1,320.000610352,319.999694824,320.000183105,240.000244141,-0.96994231434,0.077789999667,0.230565875196,19.3745840666,-0.184889991845,-0.851620388693,-0.490467536619,-29.7997180499,0.158201130744,-0.518354540362,0.840405243152,-14.4567318348
270,270,27,1,320.000610352,319.999664307,320.000213623,240.000228882,-0.982863767078,0.118307114575,0.141358558304,15.815632381,-0.168684407096,-0.886470918153,-0.430946495603,-28.7985354885,0.0743262145372,-0.447406680673,0.891236711498,-18.5873379728
271,271,27.1,1,320.000640869,319.999633789,320.000274658,240.000244141,-0.980835637103,0.173636440883,0.0883846105791,5.91490803793,-0.194232416643,-0.907105422356,-0.37340798205,-28.2453041791,0.0153369265089,-0.38341901248,0.923447150385,-28.5173444874
272,272,27.2,1,320.000610352,319.999633789,320.000183105,240.000274658,-0.979664736776,0.19648492716,0.0406285234481,-2.9034316917,-0.199106215323,-0.927026833412,-0.317770302506,-28.137374438,-0.024773343303,-0.319397751297,0.947296868953,-37.7014847608
273,273,27.3,1,320.000671387,319.999633789,320.000183105,240.000289917,-0.981447102435,0.186489752567,0.0445326544139,-3.07026900622,-0.191132450038,-0.933246204355,-0.304170854291,-29.7121183277,-0.0151648166531,-0.307039238933,0.951576026438,-37.416719373
274,274,27.4,1,320.000671387,319.999633789,320.000183105,240.000289917,-0.98105448139,0.188427002075,0.0450263193524,-1.77457959222,-0.193263657292,-0.935731225217,-0.295052932411,-31.1601194095,-0.0134634065331,-0.298164952741,0.954419403429,-37.8608466849
275,275,27.5,1,320.000671387,319.999633789,320.000183105,240.000289917,-0.978173424715,0.198112863619,0.0626741130819,-3.9479916391,-0.207776638973,-0.929115782745,-0.305896601078,-31.3107076725,-0.00237054397689,-0.312242142452,0.949999592104,-40.0869253247
276,276,27.6,1,320.000671387,319.999633789,320.000183105,240.000289917,-0.974269523477,0.206594368122,0.0900980725914,-5.78987648519,-0.224795647181,-0.919616249103,-0.322137969502,-28.6470220587,0.0163037613106,-0.334102860578,0.942395599481,-41.6882779589
277,277,27.7,1,320.000671387,319.999633789,320.000183105,240.000289917,-0.96674179765,0.226790016868,0.118222607506,-6.85114648145,-0.254006165202,-0.905353099844,-0.340318428301,-26.6788278711,0.0298523820821,-0.359029320322,0.932848745742,-42.2781585145
278,278,27.8,1,320.000671387,319.999633789,320.000183105,240.000289917,-0.961507403433,0.220234055498,0.164318209407,-4.18604476074,-0.266938852452,-0.890484967732,-0.36848361062,-24.3930636992,0.0651702554503,-0.39816263391,0.914996915165,-38.5745029605
279,279,27.9,1,320.000610352,319.999664307,320.000244141,240.000259399,-0.959108555257,0.201713029631,0.198551335702,-1.51611824648,-0.264831580117,-0.887095011678,-0.378056443443,-23.8864955622,0.0998749888843,-0.415179833245,0.904240395394,-33.7010418015
280,280,28,1,320.000610352,319.999694824,320.000274658,240.000259399,-0.957175898175,0.203988098401,0.205434066465,-1.77621765108,-0.269146702175,-0.888407261259,-0.371877117945,-24.6741365789,0.106650610229,-0.411243715883,0.905264742208,-33.0853901953
281,281,28.1,1,320.000610352,319.999694824,320.000274658,240.000259399,-0.953818377792,0.203183056239,0.22124002315,-2.81800998605,-0.274236763181,-0.889561378099,-0.365341966265,-25.0632560608,0.122575282606,-0.409142029437,0.904200254281,-32.0714232167
282,282,28.2,1,320.000610352,319.999694824,320.000274658,240.000259399,-0.949645859832,0.205811917497,0.236250281524,-3.72428902698,-0.282094278056,-0.889771239419,-0.358789575923,-24.8098203152,0.136365535206,-0.407367887933,0.903025937993,-31.4341256934
283,283,28.3,1,320.000610352,319.999664307,320.000274658,240.000183105,-0.944988279746,0.207053958393,0.253230743507,-4.51800453952,-0.288759766915,-0.891744568278,-0.348438548324,-25.1511849336,0.153671559356,-0.402393194849,0.902477018314,-30.6941894849
284,284,28.4,1,320.000610352,319.999664307,320.000274658,240.000183105,-0.941076274551,0.2123699406,0.263200406168,-4.90596582026,-0.295839901631,-0.894044883811,-0.336396341142,-25.4474150404,0.163872505565,-0.394439797765,0.904191930875,-30.1763818484
285,285,28.5,1,320.000610352,319.999664307,320.000274658,240.000183105,-0.936957279352,0.213721712296,0.276467152412,-5.74246871973,-0.300425696461,-0.896755857972,-0.324920501197,-25.7885454256,0.178480972587,-0.38749446562,0.904429423194,-29.5638611228
286,286,28.6,1,320.000610352,319.999694824,320.000213623,240.000198364,-0.932727881414,0.219316115638,0.286215199902,-6.16767407418,-0.307868047765,-0.897596575344,-0.315495884436,-26.0241602499,0.187712451369,-0.38238832272,0.90473377645,-28.915315563
287,287,28.7,1,320.000610352,319.999694824,320.000213623,240.000198364,-0.928355949273,0.223355787203,0.297098340237,-6.70095248728,-0.313198362081,-0.900498252003,-0.30167811344,-26.300073541,0.200154983547,-0.373115384917,0.905937576271,-28.4541853628
288,288,28.8,1,320.000610352,319.999694824,320.000213623,240.000198364,-0.924151568574,0.22658793622,0.30757403249,-7.25109813168,-0.317186548389,-0.903835245771,-0.287183812258,-26.6267713922,0.212923863913,-0.362959716307,0.907151405508,-27.9333460635
289,289,28.9,1,320.000671387,319.999633789,320.000244141,240.000228882,-0.919360720918,0.234582010216,0.315827714609,-7.56453134192,-0.324635424125,-0.905826882346,-0.272193865879,-26.7676436455,0.222233449857,-0.352773212847,0.90893528596,-27.4641165061
290,290,29,1,320.000671387,319.999633789,320.000244141,240.000228882,-0.91463799357,0.240140910338,0.325222514442,-7.97364401646,-0.329781669896,-0.908507862347,-0.256627189235,-26.9735082733,0.233840524542,-0.341973401358,0.910149878781,-27.0277270137
291,291,29.1,1,320.000671387,319.999633789,320.000244141,240.000228882,-0.909734892313,0.24580475702,0.334607900587,-8.36261475776,-0.334831011971,-0.910884342609,-0.241200969758,-27.1297661341,0.245500751793,-0.331466040215,0.910966324873,-26.7102155571
292,292,29.2,1,320.000640869,319.999603271,320.000244141,240.000259399,-0.905198611638,0.256719368492,0.338689591411,-8.53798333043,-0.34307339014,-0.911759583856,-0.225820969407,-27.3446888532,0.250830864263,-0.320608214317,0.913397093517,-26.3647679631
293,293,29.3,1,320.000640869,319.999603271,320.000244141,240.000259399,-0.90026345207,0.263335816173,0.346669820994,-8.82966790622,-0.347867784344,-0.913917334903,-0.209148534729,-27.486593089,0.2617512588,-0.308884044398,0.914372421737,-26.0660816261
294,294,29.4,1,320.000640869,319.999603271,320.000244141,240.000259399,-0.895141914613,0.27029594116,0.354487033465,-9.09827066458,-0.352695500377,-0.915753620923,-0.19235693328,-27.6033389015,0.272629486146,-0.29721273519,0.915061611764,-25.817088766
295,295,29.5,1,320.000549316,319.999542236,320.000213623,240.000320435,-0.88817305069,0.282060220358,0.362754275121,-9.2491303882,-0.361647980574,-0.916094160536,-0.173153767442,-27.7844102689,0.283477283348,-0.284979860909,0.915656654375,-25.5430167728
296,296,29.6,1,320.000549316,319.999542236,320.000213623,240.000320435,-0.883009687587,0.289565864886,0.369385302253,-9.42968519385,-0.366068376127,-0.917438002907,-0.155889238953,-27.863863005,0.293747911698,-0.272871985947,0.916107550268,-25.3765000797
297,297,29.7,1,320.000549316,319.999542236,320.000213623,240.000320435,-0.877565576687,0.297907479761,0.375672453231,-9.56997515503,-0.370792800489,-0.918427155133,-0.137855938644,-27.9352592643,0.303959467232,-0.260274267296,0.916442004747,-25.2514475662
298,298,29.8,1,320.000549316,319.999542236,320.000213623,240.000320435,-0.872384665597,0.305582975914,0.381528557336,-9.67783926018,-0.374787246771,-0.919216466801,-0.120729477846,-27.9681844954,0.313814459338,-0.248314582726,0.916438952204,-25.170673732
299,299,29.9,1,320.000518799,319.999542236,320.000335693,240.00050354,-0.866393256164,0.316024308128,0.386641128628,-9.78494686167,-0.380726751246,-0.919050612174,-0.101946619115,-28.0253306929,0.323125156185,-0.23553048409,0.916578160608,-25.0823218568
300,300,30,1,320.000518799,319.999542236,320.000335693,240.00050354,-0.86119147028,0.32398667953,0.39163999158,-9.81442701606,-0.384432244334,-0.919241484499,-0.0848937140909,-28.0210318512,0.332507294708,-0.223668783389,0.916193851924,-25.0849675102
301,301,30.1,1,320.000518799,319.999542236,320.000335693,240.00050354,-0.856402413547,0.330701083428,0.396499305788,-9.92984889745,-0.387018494525,-0.919484644463,-0.0690266143706,-28.0653820712,0.341747847054,-0.212567123552,0.915436304184,-24.9939997958
302,302,30.2,1,320.000518799,319.999542236,320.000335693,240.00050354,-0.852069257467,0.336240796869,0.401148484979,-10.1231154687,-0.38852943717,-0.919837209447,-0.0542621835916,-28.1628338908,0.350746143146,-0.202093133572,0.914404455605,-24.8052493286
303,303,30.3,1,320.000518799,319.999542236,320.000335693,240.00050354,-0.848073183706,0.340743997348,0.405789851217,-10.4064166372,-0.389155321086,-0.920279463588,-0.0405443580219,-28.3155913704,0.359624819985,-0.192299862633,0.913066674281,-24.5243631976
304,304,30.4,1,320.000579834,319.999481201,320.000335693,240.000549316,-0.844405699505,0.346907765718,0.40820830066,-10.8630909081,-0.390191068776,-0.920395641915,-0.0249558047719,-28.5552639513,0.367055778446,-0.180352056903,0.912547637705,-24.1531667516
305,305,30.5,1,320.000579834,319.999481201,320.000335693,240.000549316,-0.840797540748,0.350935228375,0.412194081663,-11.1119079655,-0.390413624332,-0.920552978982,-0.0126259583378,-28.6878503897,0.375015596221,-0.17154206007,0.911008575271,-23.9076472985
306,306,30.6,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.836845449464,0.357999365646,0.414157153637,-11.3979410719,-0.392781497334,-0.919630935987,0.00127942504419,-28.7363924463,0.381329764199,-0.161602585911,0.91020449085,-23.8449687042
307,307,30.7,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.833444724704,0.362179935693,0.417367446077,-11.5252601892,-0.393205160893,-0.919364365732,0.0126041449456,-28.8011930818,0.388277725745,-0.153606175672,0.908650400586,-23.7304755468
308,308,30.8,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.830449809044,0.365642656597,0.42030769959,-11.6543834997,-0.393229411607,-0.919160939276,0.0226671029509,-28.8627501208,0.39461847968,-0.146453458087,0.907098473215,-23.6115991356
309,309,30.9,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.827476563586,0.369104105223,0.423136734666,-11.7910578467,-0.39334789884,-0.918823152154,0.0322714354223,-28.9421781366,0.400699347634,-0.139736089018,0.90549094873,-23.4888286889
310,310,31,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.825156674947,0.371546389457,0.425522904521,-11.9246211598,-0.392961290051,-0.918678850052,0.0401322188394,-29.0115029234,0.405829873606,-0.134098661251,0.904057333768,-23.3618702716
311,311,31.1,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.822742637641,0.372253269581,0.429560304839,-12.1572026335,-0.391208209371,-0.919091507012,0.0471904509253,-29.0866361479,0.412372027578,-0.129221921607,0.901804305738,-23.2413215162
312,312,31.2,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.821143933494,0.37377600451,0.431293564685,-12.290238343,-0.390683494339,-0.919019182035,0.0526322173474,-29.1648499764,0.416039718943,-0.125280650956,0.900675141634,-23.1023605668
313,313,31.3,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.819927070627,0.374419160336,0.433047215932,-12.4355910989,-0.389813945413,-0.919150065388,0.0566413740842,-29.2411949947,0.419242992565,-0.122366047864,0.899589830709,-22.9566684073
314,314,31.4,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.819039580091,0.374722929904,0.434461611709,-12.5804258048,-0.389042948538,-0.919297618602,0.0594766561457,-29.3291897648,0.42168679187,-0.120310490971,0.898724449053,-22.8057828799
315,315,31.5,1,320.000762939,319.999389648,320.000335693,240.000732422,-0.819021757313,0.373113555002,0.435878006009,-12.8545888389,-0.387258018445,-0.920024704058,0.0598813082104,-29.4876133362,0.423361061268,-0.11975315861,0.898011465854,-22.5073242712
316,316,31.6,1,320.000671387,319.999481201,320.000305176,240.00062561,-0.81757165671,0.375964429851,0.436150585958,-13.2676468405,-0.389882374575,-0.918829088894,0.0611950929161,-29.8099362079,0.423755023734,-0.120016052628,0.897790525107,-22.0582525865
317,317,31.7,1,320.000671387,319.999481201,320.000305176,240.00062561,-0.818790834621,0.371730965025,0.437490181356,-13.8062656393,-0.386982947255,-0.920280448843,0.0576896352217,-30.1402344875,0.424058684235,-0.122065495204,0.897370741224,-21.4630465265
318,318,31.8,1,320.000671387,319.999633789,320.000305176,240.000488281,-0.81829974791,0.374407656331,0.436124327975,-14.377715322,-0.38979709487,-0.919094148339,0.0576556269529,-30.5097549129,0.422426025952,-0.122820411046,0.898037526626,-20.8711046481
319,319,31.9,1,320.000671387,319.999633789,320.000305176,240.000488281,-0.820162479368,0.369855576152,0.436509289966,-14.8630697262,-0.387526890211,-0.920405647575,0.0517334831122,-30.8332449771,0.420899532907,-0.126729225913,0.898211159193,-20.3137506358
320,320,32,1,320.000610352,319.999755859,320.000213623,240.000213623,-0.821702319041,0.368005422771,0.4351750311,-15.1928232791,-0.388144507239,-0.920474660001,0.0454999098472,-31.1920731242,0.417311802352,-0.131523416572,0.899195446224,-19.7617790764
321,321,32.1,1,320.000610352,319.999755859,320.000213623,240.000213623,-0.824642502408,0.362279913166,0.43441685941,-15.6212053487,-0.386119432891,-0.921756412297,0.0357337366233,-31.4738774541,0.413372140772,-0.138269233404,0.900002829066,-19.2451737106
322,322,32.2,1,320.000701904,319.999694824,320.00012207,240.000167847,-0.82687440564,0.359403050654,0.432560012574,-15.9533654185,-0.386812474909,-0.921778754734,0.0264582043246,-31.8122877652,0.408233789087,-0.145441997035,0.901216843466,-18.7232770601
323,323,32.3,1,320.000701904,319.999694824,320.00012207,240.000167847,-0.830470632566,0.353108302136,0.430851546832,-16.3235532385,-0.385131315151,-0.92275695508,0.0139094192,-32.0773638909,0.402482792844,-0.154383058705,0.902315616982,-18.2445577718
324,324,32.4,1,320.000762939,319.999694824,320.000061035,240.000228882,-0.833520278821,0.348499181403,0.428710001465,-16.6504650086,-0.38513714993,-0.922858301549,0.00138960613127,-32.3703598808,0.396122860408,-0.163953883221,0.903441090298,-17.7806577109
325,325,32.5,1,320.000762939,319.999694824,320.000061035,240.000228882,-0.837458014614,0.341849030426,0.426383998474,-16.9706003653,-0.383645857056,-0.9233859372,-0.0132010357901,-32.6102777534,0.389204226753,-0.174635767753,0.904445917952,-17.3411917277
326,326,32.6,1,320.000762939,319.999694824,320.000061035,240.000228882,-0.84160736041,0.334957232455,0.423675233322,-17.270220817,-0.382066586845,-0.923689467136,-0.0286860858036,-32.8344485716,0.381735738595,-0.18601457128,0.905359820818,-16.9294593295
327,327,32.7,1,320.000762939,319.999755859,320.000030518,240.000259399,-0.844588756572,0.329711126378,0.421853535501,-17.4946592907,-0.382029788606,-0.923132305393,-0.0433588209808,-33.0893584048,0.375130741061,-0.197780989689,0.905626637875,-16.5245418511
328,328,32.8,1,320.000762939,319.999755859,320.000030518,240.000259399,-0.848745883865,0.322829264773,0.418821788387,-17.7502742357,-0.380561888104,-0.922813155038,-0.0599043421729,-33.2820397004,0.3671553812,-0.210231174413,0.906090381453,-16.1631486733
329,329,32.9,1,320.000762939,319.999755859,320.000030518,240.000259399,-0.852811939118,0.316077905469,0.415700077186,-17.9797370855,-0.379140621129,-0.922159362925,-0.0766452789166,-33.4586786632,0.359115839121,-0.222972794405,0.906266487876,-15.8221840896
330,330,33,1,320.000793457,319.999725342,320,240.000244141,-0.856822890358,0.31196092973,0.410530038951,-18.1472660086,-0.379062370557,-0.920846525634,-0.091396911629,-33.6632206075,0.34952289451,-0.233927455741,0.907255031214,-15.5037503571
331,331,33.1,1,320.000793457,319.999725342,320,240.000244141,-0.860567624907,0.305829288481,0.407298182257,-18.3327303977,-0.377865791577,-0.919549706861,-0.107915615962,-33.8133155973,0.341527168054,-0.246772735365,0.906897133396,-15.2195045746
332,332,33.2,1,320.000793457,319.999725342,320,240.000244141,-0.864112120495,0.299996944435,0.40411888912,-18.4933582706,-0.376740430224,-0.917965670711,-0.124119602122,-33.947357536,0.333731765717,-0.259501176734,0.906246240172,-14.9613079768
333,333,33.3,1,320.000793457,319.999725342,320,240.000244141,-0.867349653851,0.294616204328,0.401130739425,-18.6314057071,-0.375759880516,-0.916139090136,-0.139619768369,-34.0678974053,0.326357304437,-0.271827996483,0.905317872445,-14.7328510438
334,334,33.4,1,320.000793457,319.999725342,320,240.000244141,-0.870120749223,0.290523800293,0.398102754618,-18.7434598601,-0.375650407864,-0.913852425772,-0.154144461406,-34.1828234337,0.319024533293,-0.283671756391,0.904297341466,-14.5283489272
335,335,33.5,1,320.000793457,319.999725342,320,240.000244141,-0.872572784978,0.286282569036,0.395801750353,-18.8430909896,-0.375254273807,-0.911583459372,-0.167928039913,-34.2726010557,0.312731458133,-0.295055735863,0.902851675431,-14.3577148843
336,336,33.6,1,320.000793457,319.999725342,320,240.000244141,-0.874591808238,0.282578545277,0.394003216626,-18.9228256297,-0.375129547565,-0.909206181778,-0.180615452165,-34.3415086341,0.30719210847,-0.305767043297,0.901187840424,-14.2158467786
337,337,33.7,1,320.000793457,319.999725342,320,240.000244141,-0.876121951573,0.27957041477,0.39274764055,-18.9851241043,-0.375419220554,-0.906747375516,-0.192014597971,-34.3922690323,0.302441291512,-0.315673217395,0.899377387423,-14.1040607447
338,338,33.8,1,320.000793457,319.999725342,320,240.000244141,-0.877134765427,0.27710844717,0.392231451806,-19.0298955221,-0.376026999862,-0.904322702275,-0.202000360209,-34.4202102169,0.298727800269,-0.324671154642,0.897413139357,-14.0246411406
339,339,33.9,1,320.000793457,319.999725342,320,240.000244141,-0.877442371203,0.275846292787,0.392433061775,-19.0526177413,-0.377484325877,-0.901870999695,-0.210081611826,-34.4375731232,0.295973763932,-0.332471837402,0.895467480369,-13.9722826332
340,340,34,1,320.000793457,319.999725342,320,240.000320435,-0.876766614731,0.27530925596,0.394316011439,-19.0563916969,-0.379556291389,-0.899643115471,-0.21582234929,-34.4463595821,0.295325794609,-0.338890953507,0.893272408994,-13.9499568001
341,341,34.1,1,320.000793457,319.999725342,320,240.000320435,-0.868780861405,0.282723078331,0.406555624529,-19.0896977443,-0.388839083942,-0.897855094105,-0.206543934283,-34.4347997243,0.306633301609,-0.337526133757,0.889973104861,-13.954470032
